author|0|body_xml
elmirkinskij|2013/03/25 08:38:02|я тогда пропускаю пока мимо ушей то, что ты мне прислал это в письме. Потом когда приступлю к кругу- посмотрю.
iabbliz|2013/03/25 08:38:12|ага
iabbliz|2013/03/25 08:39:05|Не проставлялся он там... ну по крайней мере, такого не видел, никто не просил до этого
elmirkinskij|2013/03/25 08:39:26|он оформит это как новую задачу
iabbliz|2013/03/25 08:39:31|ясно
iabbliz|2013/03/25 13:31:52|если есть задачи сделанные, скинь коды?
elmirkinskij|2013/03/25 13:32:14|нет, не было времени
iabbliz|2013/03/25 13:32:30|давай тогда я их заберу
iabbliz|2013/03/25 13:32:34|сам буду делать
elmirkinskij|2013/03/25 13:33:23|я завтра с 8 утра, сделаю. Или ты сегодня сделаешь?
iabbliz|2013/03/25 13:34:40|да давай я сегодня сделаю, ошибки прошлой недели
elmirkinskij|2013/03/25 13:36:04|ок, тогда если что- спрошу завтра задачи
iabbliz|2013/03/25 13:36:11|ок
elmirkinskij|2013/03/25 13:36:38|у меня есть полчаса
elmirkinskij|2013/03/25 13:36:44|там вроде мелкие
iabbliz|2013/03/25 13:36:48|сегодня?
elmirkinskij|2013/03/25 13:36:48|подожди секунду
elmirkinskij|2013/03/25 13:36:51|да
iabbliz|2013/03/25 13:36:59|ок давай, я все равно пока другую делаю
elmirkinskij|2013/03/25 13:42:56|справочник номенклатура надолго нужен?
iabbliz|2013/03/25 13:43:49|отпустил
elmirkinskij|2013/03/25 14:00:31|нси.45 сделала
elmirkinskij|2013/03/25 14:00:36|зак.19 не успеваю
elmirkinskij|2013/03/25 14:00:46|если только завтра с утра
iabbliz|2013/03/25 14:00:53|ок
iabbliz|2013/03/27 05:04:44|Привет
elmirkinskij|2013/03/27 05:06:22|привет
iabbliz|2013/03/27 05:06:35|Как освободишься пиши=)
elmirkinskij|2013/03/27 05:11:14|хорошо
elmirkinskij|2013/03/27 07:00:03|делись задачками<ss type="smile">:)</ss>
iabbliz|2013/03/27 07:01:49|сек)
iabbliz|2013/03/27 07:04:25|НСИ.46
НСИ.48
НСИ.50
НСИ.51
НСИ.52
НСИ.57
elmirkinskij|2013/03/27 11:07:11|Давай еще задачи
iabbliz|2013/03/27 11:07:48|НСИ.59
НСИ.60
НСИ.61
НСИ.64
НСИ.66
НСИ.67
НСИ.69
НСИ.71
iabbliz|2013/03/27 11:34:11|Контрагенты нужны?
iabbliz|2013/03/27 11:34:13|форма элемента?
elmirkinskij|2013/03/27 11:34:25|да
iabbliz|2013/03/27 11:36:51|стукни как не нужен будет
elmirkinskij|2013/03/27 11:38:04|ок
elmirkinskij|2013/03/27 12:36:55|освобождаю контрагентов, есть еще задачи?
iabbliz|2013/03/27 12:37:19|есть, только дай пару мин
iabbliz|2013/03/27 12:45:47|ты в круг модел?
elmirkinskij|2013/03/27 12:47:00|неа
iabbliz|2013/03/27 12:55:56|Произв.7
Склад.3
Склад.17
elmirkinskij|2013/03/27 12:57:55|Произв.7 там в примечании написано &quot;Нужна оценка&quot;
elmirkinskij|2013/03/27 12:58:01|мне сейчас оценить только?
iabbliz|2013/03/27 12:58:14|Лучше спроси у Светланы
iabbliz|2013/03/27 12:58:22|это ее код, по комментарию ничего не скажу
elmirkinskij|2013/03/27 13:04:08|У всех этих задач срок- до 1 апреля, я завтра сделаю, ок?
elmirkinskij|2013/03/27 13:04:25|(у последних)
iabbliz|2013/03/27 13:05:04|да
elmirkinskij|2013/03/27 13:08:11|а где в этом файлике отмечать кто сделал?
iabbliz|2013/03/27 13:08:49|колонки такой нет.. но предлагаю после последней колонки писать кто исправил
elmirkinskij|2013/03/27 13:09:33|потому что Вера написала, что не надо их вносить в ежедневный отчет, как же тогда она узнает у кого сколько трудозатрат?
elmirkinskij|2013/03/27 13:10:11|а, нет, я перепутала. нужно вносить их в ежедневный отчет.
elmirkinskij|2013/03/27 13:11:17|мне нужно в этом файле только писать дату исправления и выделять зеленым?
iabbliz|2013/03/27 13:11:33|будешь сама указывать?
iabbliz|2013/03/27 13:11:44|да только дату исправления и зеленым
elmirkinskij|2013/03/27 13:11:47|да, уже указываю.
iabbliz|2013/03/27 13:12:01|лучше еще письмо слать с ошибками которые исправила
iabbliz|2013/03/27 13:12:07|всем заинтересованным
elmirkinskij|2013/03/27 13:12:12|ок
elmirkinskij|2013/03/27 13:17:02|Нашел кто в модели сидит?
iabbliz|2013/03/27 13:17:13|выкинул всех=)
elmirkinskij|2013/03/27 13:17:39|Я не пишу в письме, что не обновила круг модель<ss type="smile">:)</ss>
elmirkinskij|2013/03/27 13:17:41|обновишь?
iabbliz|2013/03/27 13:17:51|да вечером обновлю
iabbliz|2013/03/28 04:34:56|Привет
elmirkinskij|2013/03/28 04:35:42|привет
iabbliz|2013/03/28 04:35:59|У тебя нет пароля для Озерской базы?
iabbliz|2013/03/28 04:36:02|для Админа
elmirkinskij|2013/03/28 04:36:43|попробуй 12323
iabbliz|2013/03/28 04:37:07|неа=(
iabbliz|2013/03/28 04:37:19|ладно мож. дима знает
elmirkinskij|2013/03/28 04:37:49|Сменили наверное, я когда работала- такой был..
elmirkinskij|2013/03/28 04:40:10|Ты под &quot;программист&quot; заходишь?
iabbliz|2013/03/28 04:40:27|нет
elmirkinskij|2013/03/28 04:40:32|а надо так
elmirkinskij|2013/03/28 04:40:38|и пароль 12323
iabbliz|2013/03/28 04:40:38|сек
iabbliz|2013/03/28 04:40:55|пошло вроде=)
iabbliz|2013/03/28 04:40:57|спасибо
elmirkinskij|2013/03/28 04:41:25|пожалуйста)
iabbliz|2013/03/28 04:48:24|ты по новым задачам что дал начала?
elmirkinskij|2013/03/28 04:48:55|вот сейчас только открыла конфигуратор
iabbliz|2013/03/28 04:49:00|давай другие дам
iabbliz|2013/03/28 04:49:01|=)
iabbliz|2013/03/28 04:49:04|они там даты проставили
elmirkinskij|2013/03/28 04:49:07|а эти не надо?
iabbliz|2013/03/28 04:49:14|есть те что раньше надо=)
iabbliz|2013/03/28 04:49:35|Те тоже надо
iabbliz|2013/03/28 04:49:38|все надо=)
elmirkinskij|2013/03/28 04:49:58|давай-давай, задач много не бывает<ss type="smile">:)</ss>
iabbliz|2013/03/28 04:54:41|НСИ.67
Зак.10
Зак.11
elmirkinskij|2013/03/28 04:55:25|НСИ.67- мне Пасечник не отвечает на вопрос, не могу его делать.
elmirkinskij|2013/03/28 09:22:45|а к кому обращаться с вопросами по задачам склад?
iabbliz|2013/03/28 09:26:01|Юданова
elmirkinskij|2013/03/28 09:53:58|Дай мне другие задачи? я одну сделала, по другим консультанты не отвечают.
iabbliz|2013/03/28 09:55:06|Зак.4
Зак.5
iabbliz|2013/03/28 10:03:33|2 НСИ.17=))
elmirkinskij|2013/03/28 10:04:40|какие-то дурацкие задания))
iabbliz|2013/03/28 10:04:52|<ss type="laugh">:D</ss>
elmirkinskij|2013/03/28 10:05:06|вот я сижу и с утра ничего не сделала, потому что жду ответов консультантов..
iabbliz|2013/03/28 10:05:50|с кодом Прод  не даю, т.к. те что есть уже поспрашивал
elmirkinskij|2013/03/28 10:06:57|давай другие с этими же кодами. Все консультанты молчат как партизаны.
iabbliz|2013/03/28 10:07:42|давай Excel скину с ошибками которые можно брать
iabbliz|2013/03/28 10:07:49|потом вечером скинешь что поделала
iabbliz|2013/03/28 10:07:52|его же
elmirkinskij|2013/03/28 10:08:01|ок
iabbliz|2013/03/28 10:09:34|<files alt="отправил (-а) файл &quot;ЗадачиНеПрод_280313.xlsx&quot;">
<file size="18882" index="0">ЗадачиНеПрод_280313.xlsx</file></files>
elmirkinskij|2013/03/28 10:11:33|а почему 2 НСИ.17?
iabbliz|2013/03/28 10:11:47|не знаю=)
iabbliz|2013/03/28 10:11:53|у пасечника надо спросить
iabbliz|2013/03/28 10:11:54|=)
iabbliz|2013/03/28 10:12:05|Хитрый замысел наверно
elmirkinskij|2013/03/28 10:12:10|он со мной не разговаривает видимо <ss type="giggle">(chuckle)</ss>
iabbliz|2013/03/28 10:12:18|ты делаешь одну, а он всегда принимает другую
iabbliz|2013/03/28 10:12:25|никогда сдать нельзя=)
elmirkinskij|2013/03/28 10:12:32|<ss type="giggle">(chuckle)</ss>
iabbliz|2013/03/28 10:12:37|<ss type="smile">:)</ss>
elmirkinskij|2013/03/28 10:25:08|из твоего файла любую можно делать?
iabbliz|2013/03/28 10:25:22|да
elmirkinskij|2013/03/28 12:20:27|Форма элемента контрагентов надолго нужна?
iabbliz|2013/03/28 12:34:07|Сейчас отпущу
iabbliz|2013/03/28 12:35:41|отпустил
elmirkinskij|2013/03/28 12:36:19|ок
elmirkinskij|2013/03/28 14:05:04|я тебе завтра напишу что сделала, сегодня не успеваю
iabbliz|2013/03/28 14:05:17|ок
iabbliz|2013/03/29 07:09:31|ФормаСписка приказ на сборку можешь отпустить
iabbliz|2013/03/29 07:09:33|на чу чуть
iabbliz|2013/03/29 07:09:34|Привет
elmirkinskij|2013/03/29 07:09:54|Привет,я забыла наверное, сейчас отпущу.
elmirkinskij|2013/03/29 08:11:20|ты в модели?
iabbliz|2013/03/29 08:11:38|ага
iabbliz|2013/03/29 08:12:09|ща выйду
elmirkinskij|2013/03/29 08:12:17|ок
iabbliz|2013/04/01 04:38:12|Привет
iabbliz|2013/04/01 04:40:38|Хотел спросить ты дату факта исправления в файле отмечаешь?
iabbliz|2013/04/01 04:40:42|там две колонки
iabbliz|2013/04/01 04:40:50|ДатаИсправления= это плановая дата исправления
iabbliz|2013/04/01 04:40:55|и Дата= это фактическая дата
elmirkinskij|2013/04/01 05:10:40|Да, но я в пятницу ничего в файле не отметила по-моему, торопилась.
elmirkinskij|2013/04/01 05:10:46|привет
iabbliz|2013/04/01 05:11:00|точно первую колонку не затираешь?=)
elmirkinskij|2013/04/01 05:11:17|точно, я в пустую колонку вписываю.
iabbliz|2013/04/01 05:11:49|ок
iabbliz|2013/04/01 05:11:50|=)
elmirkinskij|2013/04/01 05:13:58|а что, кто-то затер?)
iabbliz|2013/04/01 05:14:10|да нет просто показалось наверно=)
elmirkinskij|2013/04/01 05:18:58|Отметила в файле пятничные исправления
iabbliz|2013/04/01 05:19:20|ок, я пока еще Проды делаю
elmirkinskij|2013/04/01 06:06:31|Антон, может скажешь сходу, не могу вспомнить как это делается: есть поле ввода, с типом &quot;Перечисление&quot;. Мне надо из файла считывая данные его заполнить. То есть в файле тип данных строка. Вроде делалось так: Поле= &quot;ЗначениеСтрокиИзФайла&quot; и должно полставляться значение перечисления. или нет?
iabbliz|2013/04/01 06:07:19|ты про Конвертацию данных?
iabbliz|2013/04/01 06:07:20|или что
iabbliz|2013/04/01 06:07:33|или обычный файл
elmirkinskij|2013/04/01 06:07:46|нет, не конвертация. Обычный.
iabbliz|2013/04/01 06:08:10|<quote author="elmirkinskij" authorname="Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с" conversation="elmirkinskij" guid="xfa67efc177700be81636d912a975ab5078551f692dca77a648e7ab25f3dce207" timestamp="1364796391"><legacyquote>[10:06:31] Эльмира-ВЦ &quot;Раздолье&quot; ЛК 1с: </legacyquote>ЗначениеСтрокиИзФайла<legacyquote>
